file,library,model,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid,error_match,warning_match
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,gpt-oss-20b,True,0.6890349388122559,,,groq,USPSTF_Statin_Use_CPG.md,True,True,True,True,,
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,gpt-oss-20b,True,0.16651272773742676,,,groq,Condition_Medication_Count_CPG.md,True,True,True,True,,
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,gpt-oss-20b,True,0.30931735038757324,,,groq,Chlamydia_Screening_CPG.md,True,True,True,True,,
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,gpt-oss-20b,True,0.3112146854400635,,,groq,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,True,True,,
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,gpt-oss-20b,True,0.20468378067016602,,,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True,,
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,gpt-oss-20b,True,0.2441086769104004,,,groq,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True,,
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,gpt-oss-20b,True,0.23005986213684082,,,groq,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True,,
Depression_screening.json,DepressionScreening_CDS,gpt-oss-20b,True,0.31914472579956055,,,groq,Depression_screening_CPG.md,True,True,True,True,,
Osteoporosis screening.json,Osteoporosis_Screening_CDS,gpt-oss-20b,True,0.17375707626342773,,,groq,Osteoporosis-Screening_CPG.md,True,True,True,True,,
Hypertension-Screening.json,Hypertension-Screening,gpt-oss-20b,False,0.4050891399383545,"Age threshold mismatch (ELM uses 25 years, CPG requires 18 years); Time interval mismatch (ELM uses 6 months, CPG requires 12 months)",,groq,Hypertension-Screening_CPG.md,True,True,True,False,,
Statin-Therapy-for-CVD-Prevention.json,Statin-Therapy-for-CVD-Prevention,gpt-oss-20b,True,0.643498420715332,,,groq,Statin-Therapy-for-CVD-Prevention_CPG.md,True,True,False,False,,
Type-2-Diabetes-Diagnosis.json,Type-2-Diabetes-Diagnosis,gpt-oss-20b,False,0.39362597465515137,"The ELM implementation specifies a time interval of “9 g%” for the HbA1c laboratory test, whereas the CPG does not define any time‑interval requirement. All other numeric values (age ≥ 18 years and the HbA1c value set) match exactly.",,groq,Type-2-Diabetes-Diagnosis_CPG.md,True,True,True,False,,
Cervical-Cancer-Screening.json,Cervical_Cancer_Screening_CDS,gpt-oss-20b,True,0.1527726650238037,,,groq,Cervical-Cancer-Screening_CPG.md,True,True,True,True,,
Lung-Cancer-Screening.json,Lung_Cancer_Screening_CDS,gpt-oss-20b,False,0.4398159980773926,The ELM implementation does not include the 20 pack‑year smoking history requirement or the requirement that former smokers must have quit within the past 15 years.,,groq,Lung-Cancer-Screening_CPG.md,True,True,False,True,,
AAA-Screening.json,AAA_Screening_CDS,gpt-oss-20b,True,0.17953801155090332,,,groq,AAA-Screening_CPG.md,True,True,True,True,,
Alcohol-Misuse-Screening.json,Alcohol_Misuse_Screening_CDS,gpt-oss-20b,True,0.1701042652130127,,,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,True,,
Falls-Prevention-Screening.json,Falls_Prevention_Screening_CDS,gpt-oss-20b,True,0.3295433521270752,,,groq,Falls-Prevention-Screening_CPG.md,True,True,True,True,,
Tobacco-Use-Screening.json,Tobacco_Use_Screening_CDS,gpt-oss-20b,True,0.14892268180847168,,,groq,Tobacco-Use-Screening_CPG.md,True,True,True,True,,
Colorectal-Cancer-Average-Risk-Screening.json,Colorectal_Cancer_AverageRisk_Screening_CDS,gpt-oss-20b,False,0.436814546585083,"[Age lower bound mismatch: CPG requires 45 years, ELM uses 60 years; Screening lookback period mismatch: CPG requires 1 year, ELM uses 2 years]",,groq,Colorectal-Cancer-Average-Risk-Screening_CPG.md,True,True,True,False,,
Anxiety-Screening.json,Anxiety_Screening_CDS,gpt-oss-20b,False,0.40001583099365234,"Time interval for recent anxiety screening mismatch – the ELM implementation uses a 6‑month lookback period, whereas the CPG requires a 1‑year lookback period.",,groq,Anxiety-Screening_CPG.md,True,True,True,False,,
HIV-Screening.json,HIV_Screening_CDS,gpt-oss-20b,False,0.29796576499938965,"Age threshold mismatch – the CPG requires patients aged **15 to 65 years**, but the ELM implementation uses an age threshold of **≥30 years** (and does not enforce the upper bound of 65).",,groq,HIV-Screening_CPG.md,True,True,True,False,,
Prediabetes-Obesity-Screening.json,Prediabetes_Obesity_Screening_CDS,gpt-oss-20b,False,0.6162099838256836,"[BMI threshold mismatch: CPG requires BMI ≥ 25 kg/m², ELM uses 35 kg/m²; Glucose/HbA1c test lookback period mismatch: CPG requires 3 years, ELM uses 1 year]",,groq,Prediabetes-Obesity-Screening_CPG.md,True,True,True,False,,
Cervical-Cancer-Screening-WrongAge.json,Cervical_Cancer_Screening_CDS,gpt-oss-20b,False,0.4764676094055176,The ELM implementation uses an age lower bound of 30 years (Age >= 30) whereas the CPG requires inclusion of women aged 21 to 65 years (Age >= 21). This mismatch in the age threshold violates the CPG requirement.,,groq,Cervical-Cancer-Screening_CPG.md,True,True,True,False,,
Depression-Screening-WrongLookback.json,DepressionScreening_CDS,gpt-oss-20b,False,0.5634403228759766,"Time interval mismatch – the ELM implementation uses a 3‑month lookback period for both adult and adolescent depression screening, whereas the CPG requires a 12‑month (1‑year) lookback period.",,groq,Depression_screening_CPG.md,True,True,True,False,,
Falls-Prevention-WrongAge.json,Falls_Prevention_Screening_CDS,gpt-oss-20b,False,0.35814428329467773,"Age threshold mismatch – CPG requires age ≥ 65 years, but ELM implementation uses age ≥ 75 years.",,groq,Falls-Prevention-Screening_CPG.md,True,True,True,False,,
Alcohol-Misuse-WrongAge.json,Alcohol_Misuse_Screening_CDS,gpt-oss-20b,False,0.28220629692077637,"Age threshold mismatch – CPG requires age ≥ 18 years, but the ELM implementation uses age ≥ 25 years.",,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,False,,
Osteoporosis-WrongLookback.json,Osteoporosis_Screening_CDS,gpt-oss-20b,False,0.4760305881500244,"[Time interval mismatch: ELM implementation uses a 6‑month lookback for a recent DEXA scan, whereas the CPG requires a 2‑year lookback (no DEXA scan performed in the past 2 years).]",,groq,Osteoporosis-Screening_CPG.md,True,True,True,False,,
AAA-Screening-WrongAge.json,AAA_Screening_CDS,gpt-oss-20b,False,0.5188374519348145,"Age lower bound mismatch: ELM implementation uses 55 years, while the CPG requires 65 years.",,groq,AAA-Screening_CPG.md,True,True,True,False,,
Breast-Cancer-WrongOperator.json,Breast-Cancer-Screening-OpenEMR,gpt-oss-20b,True,0.19402694702148438,,,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,False,False,,
Tobacco-Missing-Exclusion.json,Tobacco_Use_Screening_CDS,gpt-oss-20b,True,0.1475663185119629,,,groq,Tobacco-Use-Screening_CPG.md,True,True,False,False,,
Lung-Cancer-Missing-SubPopulation.json,Lung_Cancer_Screening_CDS,gpt-oss-20b,False,0.6033587455749512,[Missing upper age threshold of 80 years in the ELM implementation; the ELM only specifies Age >= 50 but does not enforce Age <= 80 as required by the CPG.],,groq,Lung-Cancer-Screening_CPG.md,True,True,True,False,,
