file,library,model,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid,error_match,warning_match
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,llama-3.3-70b,True,0.16156411170959473,,,groq,USPSTF_Statin_Use_CPG.md,True,True,True,True,,
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,llama-3.3-70b,True,0.2723391056060791,,,groq,Condition_Medication_Count_CPG.md,True,True,True,True,,
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,llama-3.3-70b,True,0.5018210411071777,,,groq,Chlamydia_Screening_CPG.md,True,True,True,True,,
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,llama-3.3-70b,True,0.41722798347473145,,,groq,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,True,True,,
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,llama-3.3-70b,True,0.14380621910095215,,,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True,,
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,llama-3.3-70b,True,0.33669567108154297,,,groq,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True,,
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,llama-3.3-70b,True,0.2716951370239258,,,groq,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True,,
Depression_screening.json,DepressionScreening_CDS,llama-3.3-70b,True,0.08503985404968262,,,groq,Depression_screening_CPG.md,True,True,True,True,,
Osteoporosis screening.json,Osteoporosis_Screening_CDS,llama-3.3-70b,True,0.35196828842163086,,,groq,Osteoporosis-Screening_CPG.md,True,True,True,True,,
Hypertension-Screening.json,Hypertension-Screening,llama-3.3-70b,False,0.6855905055999756,"The Age Threshold of 25 years may not be clinically reasonable as the American Heart Association recommends blood pressure screening to start at age 18 for people with normal blood pressure and no other risk factors, and the lookback period of 6 months for Encounter to Screen for Blood Pressure may not align with clinical guidelines that often recommend more frequent screenings for individuals with hypertension or at high risk. Additionally, the Value Set for Encounter to Screen for Blood Pressure should be verified against current clinical practice guidelines to ensure it includes all relevant encounters.",,groq,Hypertension-Screening_CPG.md,True,True,True,False,,
Statin-Therapy-for-CVD-Prevention.json,Statin-Therapy-for-CVD-Prevention,llama-3.3-70b,True,0.33899593353271484,,,groq,Statin-Therapy-for-CVD-Prevention_CPG.md,True,True,False,False,,
Type-2-Diabetes-Diagnosis.json,Type-2-Diabetes-Diagnosis,llama-3.3-70b,True,0.07942605018615723,,,groq,Type-2-Diabetes-Diagnosis_CPG.md,True,True,False,False,,
Cervical-Cancer-Screening.json,Cervical_Cancer_Screening_CDS,llama-3.3-70b,True,0.17326688766479492,,,groq,Cervical-Cancer-Screening_CPG.md,True,True,True,True,,
Lung-Cancer-Screening.json,Lung_Cancer_Screening_CDS,llama-3.3-70b,True,0.44647789001464844,,,groq,Lung-Cancer-Screening_CPG.md,True,True,True,True,,
AAA-Screening.json,AAA_Screening_CDS,llama-3.3-70b,True,0.2512929439544678,,,groq,AAA-Screening_CPG.md,True,True,True,True,,
Alcohol-Misuse-Screening.json,Alcohol_Misuse_Screening_CDS,llama-3.3-70b,True,0.3374783992767334,,,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,True,,
Falls-Prevention-Screening.json,Falls_Prevention_Screening_CDS,llama-3.3-70b,True,0.09609270095825195,,,groq,Falls-Prevention-Screening_CPG.md,True,True,True,True,,
Tobacco-Use-Screening.json,Tobacco_Use_Screening_CDS,llama-3.3-70b,True,0.09656500816345215,,,groq,Tobacco-Use-Screening_CPG.md,True,True,True,True,,
Colorectal-Cancer-Average-Risk-Screening.json,Colorectal_Cancer_AverageRisk_Screening_CDS,llama-3.3-70b,False,0.8296732902526855,"The age thresholds (>= 60 years and <= 75 years) do not align with typical clinical guidelines for colorectal cancer screening, which often recommend screening for average-risk individuals starting at age 50. Additionally, the lookback period of 2 years may not be sufficient, as many guidelines recommend screening intervals of 10 years for certain methods. The value set for Colorectal Cancer Screening appears to be a standard code, but without further context, its relevance and accuracy cannot be fully confirmed.",,groq,Colorectal-Cancer-Average-Risk-Screening_CPG.md,True,True,True,False,,
Anxiety-Screening.json,Anxiety_Screening_CDS,llama-3.3-70b,True,0.3522355556488037,,,groq,Anxiety-Screening_CPG.md,True,True,False,False,,
HIV-Screening.json,HIV_Screening_CDS,llama-3.3-70b,False,0.7287371158599854,"The age threshold of >= 30 years may not align with current clinical guidelines, which often recommend HIV screening for all adults aged 15-65 years. Additionally, the lookback period of 1 year may be too short, as some guidelines recommend screening every 3-5 years for low-risk individuals. The HIV Test value set appears to be a standard code, but its relevance and completeness should be verified against current clinical practice guidelines.",,groq,HIV-Screening_CPG.md,True,True,True,False,,
Prediabetes-Obesity-Screening.json,Prediabetes_Obesity_Screening_CDS,llama-3.3-70b,True,0.38750171661376953,,,groq,Prediabetes-Obesity-Screening_CPG.md,True,True,False,False,,
Cervical-Cancer-Screening-WrongAge.json,Cervical_Cancer_Screening_CDS,llama-3.3-70b,True,0.10197329521179199,,,groq,Cervical-Cancer-Screening_CPG.md,True,True,False,False,,
Depression-Screening-WrongLookback.json,DepressionScreening_CDS,llama-3.3-70b,True,0.20336198806762695,,,groq,Depression_screening_CPG.md,True,True,False,False,,
