file,library,model,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid,error_match,warning_match
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,qwen3-32b,True,1.3517823219299316,,,groq,USPSTF_Statin_Use_CPG.md,True,True,True,True,,
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,qwen3-32b,False,1.463224172592163,"[Value sets are not specified in the ELM implementation, which is critical for defining specific conditions and medications to be counted. Without value sets, the criteria lack clinical specificity and cannot be accurately implemented.]",,groq,Condition_Medication_Count_CPG.md,True,True,False,True,,
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,qwen3-32b,False,0.8789024353027344,"[Value set ""Reason for not performing Chlamydia Screening"" is marked as TBD and requires clinically validated options (e.g., patient refusal, no sexual activity, prior negative result within timeframe).]",,groq,Chlamydia_Screening_CPG.md,True,True,False,True,,
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,qwen3-32b,True,1.6454241275787354,,,groq,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,True,True,,
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,qwen3-32b,True,1.6524665355682373,,,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True,,
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,qwen3-32b,False,1.0661249160766602,"[Time Interval for Colonoscopy is 1 month, which is not clinically reasonable. Standard guidelines recommend a 10-year interval for average-risk individuals. The Age Threshold of 50 years aligns with standard screening recommendations.]",,groq,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,False,True,,
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,qwen3-32b,True,1.170480489730835,,,groq,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True,,
Depression_screening.json,DepressionScreening_CDS,qwen3-32b,True,1.1330780982971191,,,groq,Depression_screening_CPG.md,True,True,True,True,,
Osteoporosis screening.json,Osteoporosis_Screening_CDS,qwen3-32b,True,1.7592051029205322,,,groq,Osteoporosis-Screening_CPG.md,True,True,True,True,,
Hypertension-Screening.json,Hypertension-Screening,qwen3-32b,True,1.542738437652588,,,groq,Hypertension-Screening_CPG.md,True,True,False,False,,
Statin-Therapy-for-CVD-Prevention.json,Statin-Therapy-for-CVD-Prevention,qwen3-32b,True,1.5732338428497314,,,groq,Statin-Therapy-for-CVD-Prevention_CPG.md,True,True,False,False,,
Type-2-Diabetes-Diagnosis.json,Type-2-Diabetes-Diagnosis,qwen3-32b,True,1.5780892372131348,,,groq,Type-2-Diabetes-Diagnosis_CPG.md,True,True,False,False,,
Cervical-Cancer-Screening.json,Cervical_Cancer_Screening_CDS,qwen3-32b,True,0.8643686771392822,,,groq,Cervical-Cancer-Screening_CPG.md,True,True,True,True,,
Lung-Cancer-Screening.json,Lung_Cancer_Screening_CDS,qwen3-32b,True,0.9984557628631592,,,groq,Lung-Cancer-Screening_CPG.md,True,True,True,True,,
AAA-Screening.json,AAA_Screening_CDS,qwen3-32b,True,0.765514612197876,,,groq,AAA-Screening_CPG.md,True,True,True,True,,
