file,library,model,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,gpt-oss-20b,False,2.8604485988616943,"Missing 10‑year CVD risk ≥10% inclusion check; Missing selective offer logic for 7.5‑<10% risk; Missing total cholesterol as dyslipidemia risk factor; LDL exclusion threshold uses >190 mg/dL instead of ≥190 mg/dL; Exclusion criteria missing prior stroke, heart failure, peripheral arterial disease, and other cardiovascular diseases not covered by MI, acute MI, ischemic vascular disease, or procedures; Inclusion criteria does not combine age, risk factor, and risk threshold logic; Lookback periods (6 years) not specified in CPG; Risk factor thresholds (LDL >130 mg/dL, HDL <40 mg/dL) not specified in CPG.",,groq,USPSTF_Statin_Use_CPG.md,True,True,False,True
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,gpt-oss-20b,True,0.4956045150756836,,,groq,Condition_Medication_Count_CPG.md,True,True,True,True
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,gpt-oss-20b,True,1.125114917755127,,,groq,Chlamydia_Screening_CPG.md,True,True,True,True
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,gpt-oss-20b,True,0.9331285953521729,,,groq,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,True,True
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,gpt-oss-20b,True,0.5260858535766602,,,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,gpt-oss-20b,True,0.36640286445617676,,,groq,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,gpt-oss-20b,True,0.35804009437561035,,,groq,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Depression_screening.json,DepressionScreening_CDS,gpt-oss-20b,False,1.0761725902557373,; The ELM implementation does not include a check for a qualifying encounter during the measurement period (value set “Encounter to Screen for Depression” – `2.16.840.1.113883.3.600.1916`). This requirement is present in the CPG but omitted in the ELM logic.,,groq,Depression_screening_CPG.md,True,True,False,True
Osteoporosis screening.json,Osteoporosis_Screening_CDS,gpt-oss-20b,False,1.4729125499725342,"; The female sex check uses `[Patient].gender.value = female` instead of referencing the specified value set **Female Administrative Sex** (2.16.840.1.113883.3.560.100.2).; The DEXA scan exclusion (`Has Recent DEXA Scan`) only verifies that an observation exists within the past 2 years; it does not confirm that the scan result is present, whereas the CPG requires a DEXA scan with a result present.; The osteoporotic fracture exclusion logic (`Has Osteoporotic Fracture`) checks for a non‑null `clinicalStatus`, which may miss fracture records that have a null status. The CPG requires exclusion of any history of osteoporotic fractures regardless of status.",,groq,Osteoporosis-Screening_CPG.md,True,True,False,True
Hypertension-Screening.json,Hypertension-Screening,gpt-oss-20b,False,0.42629384994506836,"Age threshold mismatch (ELM: 25, CPG: 18); time interval mismatch (ELM: 6 months, CPG: 12 months)",,groq,Hypertension-Screening_CPG.md,True,True,True,False
