file,library,model,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid,error_match,warning_match
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,qwen-2.5-3b,True,12.619661092758179,,,llm,USPSTF_Statin_Use_CPG.md,True,True,True,True,,
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,qwen-2.5-3b,True,12.562875747680664,,,llm,Condition_Medication_Count_CPG.md,True,True,True,True,,
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,qwen-2.5-3b,True,12.56496286392212,,,llm,Chlamydia_Screening_CPG.md,True,True,True,True,,
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,qwen-2.5-3b,True,7.010819673538208,,,llm,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,True,True,,
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,qwen-2.5-3b,True,6.86148476600647,,,llm,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True,,
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,qwen-2.5-3b,True,12.592493772506714,,,llm,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True,,
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,qwen-2.5-3b,True,12.601840019226074,,,llm,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True,,
Depression_screening.json,DepressionScreening_CDS,qwen-2.5-3b,True,12.614668607711792,,,llm,Depression_screening_CPG.md,True,True,True,True,,
Osteoporosis screening.json,Osteoporosis_Screening_CDS,qwen-2.5-3b,True,12.619808197021484,,,llm,Osteoporosis-Screening_CPG.md,True,True,True,True,,
Hypertension-Screening.json,Hypertension-Screening,qwen-2.5-3b,True,10.486397504806519,,,llm,Hypertension-Screening_CPG.md,True,True,False,False,,
