file,library,model,trial,ablation,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,qwen3-32b,1,full,False,5.062530517578125,[,,groq,USPSTF_Statin_Use_CPG.md,True,True,False,True
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,qwen3-32b,1,full,True,2.051311731338501,,,groq,Condition_Medication_Count_CPG.md,True,True,True,True
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,qwen3-32b,1,full,True,1.9104421138763428,,,groq,Chlamydia_Screening_CPG.md,True,True,True,True
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,qwen3-32b,1,full,True,1.5795822143554688,,,groq,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,True,True
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,qwen3-32b,1,full,True,1.2856433391571045,,,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,qwen3-32b,1,full,True,1.0684127807617188,,,groq,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,qwen3-32b,1,full,True,0.9554727077484131,,,groq,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Depression_screening.json,DepressionScreening_CDS,qwen3-32b,1,full,True,1.369795560836792,,,groq,Depression_screening_CPG.md,True,True,True,True
Osteoporosis screening.json,Osteoporosis_Screening_CDS,qwen3-32b,1,full,False,2.758327007293701,"[The ELM implementation incorrectly checks for ""Has Osteoporotic Fracture"" using NOT (IsNull(C.clinicalStatus)), which may exclude patients with inactive fracture diagnoses. The CPG requires exclusion of any history of osteoporotic fractures, regardless of clinical status. The ELM should check for existence of any diagnosis in the value set (regardless of status) rather than filtering by non-null clinical status.]",,groq,Osteoporosis-Screening_CPG.md,True,True,False,True
Hypertension-Screening.json,Hypertension-Screening,qwen3-32b,1,full,False,1.1196837425231934,"[Age threshold mismatch (CPG: 18 years, ELM: 25 years), Time interval mismatch (CPG: 12 months, ELM: 6 months)]",,groq,Hypertension-Screening_CPG.md,True,True,True,False
Statin-Therapy-for-CVD-Prevention.json,Statin-Therapy-for-CVD-Prevention,qwen3-32b,1,full,False,1.0297882556915283,"The ELM implementation specifies an age upper limit of 80 years (Age <= 80) while the CPG requires 85 years (Age <= 85). This creates a mismatch in the age range inclusion criteria. All other numeric values (LDL threshold of 190 mg/dL, value set reference) and logical structure (AND operators, null outputs) align with the CPG requirements.",,groq,Statin-Therapy-for-CVD-Prevention_CPG.md,True,True,True,False
Type-2-Diabetes-Diagnosis.json,Type-2-Diabetes-Diagnosis,qwen3-32b,1,full,False,1.3461024761199951,"The HbA1c threshold in the ELM implementation is incorrectly specified as 9 g% instead of the required 6.5% per the CPG. This numeric mismatch directly affects the diagnostic criteria for Type 2 Diabetes. All other logical operators, inclusion criteria, and value set references align with the CPG requirements.",,groq,Type-2-Diabetes-Diagnosis_CPG.md,True,True,True,False
