file,library,model,trial,ablation,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,qwen3.5-35b-a3b,3,no_cpg,False,5.048919677734375,,,openrouter,USPSTF_Statin_Use_CPG.md,True,True,False,True
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,qwen3.5-35b-a3b,3,no_cpg,False,2.098220109939575,"The ELM implementation defines a logic condition `HasCount` that evaluates to true if the sum of confirmed conditions and medication requests is greater than 0. However, the provided CPG summary indicates that the expected output is a `Summary` generated via `Concatenate`, which implies the logic should return a descriptive string or list of findings rather than a simple boolean integer. Additionally, the ELM logic lacks the specific clinical thresholds or time intervals defined in the CPG (even if ""None specified"" in the summary, the mismatch between a boolean return type and a concatenation summary operation represents a fundamental logic error). The implementation fails to align the output type (Integer/Boolean) with the defined summary action (Concatenate).",,openrouter,Condition_Medication_Count_CPG.md,True,True,False,True
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,qwen3.5-35b-a3b,3,no_cpg,False,1.7861061096191406,"The value set for ""Reason for not performing Chlamydia Screening"" is listed as ""TBD"" (To Be Determined) in the ELM implementation summary. For a clinically reasonable and functional decision support system, this value set must be explicitly defined and populated with valid codes (e.g., from the HL7 FHIR ValueSet ""Reason for not performing Chlamydia Screening"" or a specific SNOMED CT/LOINC subset) to correctly evaluate the exclusion logic in the ""No Screening"" definition. Additionally, the ""ChlamydiaScreeningRequest"" logic definition is incomplete as it lacks the specific code for the ""type"" field, which is required to generate a valid order.",,openrouter,Chlamydia_Screening_CPG.md,True,True,False,True
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,qwen3.5-35b-a3b,3,no_cpg,False,2.271212100982666,"The logic for the 'Body Weight' observation lookback period is clinically unreasonable. The ELM implementation specifies a lookback of ""1 month"" (30 days), whereas standard clinical practice guidelines for adult weight screening typically require a lookback period of 1 year (12 months) to determine if a patient has been recently screened. A 1-month window is too short for routine screening intervals and would result in excessive, unnecessary reminders for patients who were screened within the last month but are due for an annual check. Additionally, the 'Errors' message states ""weight has been measured within the last month,"" which reinforces the incorrect 1-month interval rather than the standard 1-year interval.",,openrouter,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,False,True
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,qwen3.5-35b-a3b,3,no_cpg,True,0.5528981685638428,,,openrouter,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,qwen3.5-35b-a3b,3,no_cpg,True,0.3676767349243164,,,openrouter,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,qwen3.5-35b-a3b,3,no_cpg,True,0.3789858818054199,,,openrouter,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Depression_screening.json,DepressionScreening_CDS,qwen3.5-35b-a3b,3,no_cpg,True,0.34276771545410156,,,openrouter,Depression_screening_CPG.md,True,True,True,True
Osteoporosis screening.json,Osteoporosis_Screening_CDS,qwen3.5-35b-a3b,3,no_cpg,True,0.9943621158599854,,,openrouter,Osteoporosis-Screening_CPG.md,True,True,True,True
Hypertension-Screening.json,Hypertension-Screening,qwen3.5-35b-a3b,3,no_cpg,True,0.3741340637207031,,,openrouter,Hypertension-Screening_CPG.md,True,True,False,False
