file,library,model,trial,ablation,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,gemma-4-31b,1,no_simplify,False,30.79414677619934,"[The ELM implementation includes several exclusion criteria not listed in the CPG requirements, specifically: End Stage Renal Disease (HasEndStageRenalDisease, HasHadRecentEndStageRenalDiseaseEncounter, OnDialysis,DependentUponDialysis), Cirrhosis (HasCirrhosis), and Rhabdomyolysis (HasRhabdomyolysis). These additional clinical exclusions are not present in the provided CPG source.]",,modal-gguf-q4km,USPSTF_Statin_Use_CPG.md,True,True,False,True
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,gemma-4-31b,1,no_simplify,False,5.269163608551025,"[The ELM implementation contains a typo in the resource type for medication requests. The CPG requires ""MedicationRequest"", but the ELM uses ""MedicationRequest"" (with an 'i') in the `NumberMedicationRequests` statement and the `Summary` statement. This will cause a failure to retrieve the correct FHIR resources.]",,modal-gguf-q4km,Condition_Medication_Count_CPG.md,True,True,False,True
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,gemma-4-31b,1,no_simplify,True,2.701843500137329,,,modal-gguf-q4km,Chlamydia_Screening_CPG.md,True,True,True,True
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,gemma-4-31b,1,no_simplify,False,10.587158203125,"[The ""Errors"" output logic in the ELM does not match the CPG. The CPG specifies that when screening is not needed (InPopulation = false), the error message should be ""Patient does not meet criteria..."". However, the ELM implementation includes an ""else"" clause that triggers when InPopulation is true (MeetsInclusionCriteria = true), producing a conflicting error message: ""Unable to generate weight screening recommendation. Please verify patient data is complete or contact support.""]",,modal-gguf-q4km,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,False,True
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,gemma-4-31b,1,no_simplify,True,6.403094291687012,,,modal-gguf-q4km,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,gemma-4-31b,1,no_simplify,True,6.066231727600098,,,modal-gguf-q4km,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,gemma-4-31b,1,no_simplify,True,7.663355827331543,,,modal-gguf-q4km,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Depression_screening.json,DepressionScreening_CDS,gemma-4-31b,1,no_simplify,False,7.098554611206055,"[The ELM implementation fails to implement the ""Encounter"" inclusion criterion. The CPG requires a ""Qualifying encounter during measurement period"" from the ""Encounter to Screen for Depression"" value set (2.16.840.1.113883.3.600.1916), but this logic is entirely missing from the ""Needs Depression Screening"" statement and the overall ELM logic.]",,modal-gguf-q4km,Depression_screening_CPG.md,True,True,False,True
Osteoporosis screening.json,Osteoporosis_Screening_CDS,gemma-4-31b,1,no_simplify,True,4.150063753128052,,,modal-gguf-q4km,Osteoporosis-Screening_CPG.md,True,True,True,True
Hypertension-Screening.json,Hypertension-Screening,gemma-4-31b,1,no_simplify,False,7.119384050369263,,,modal-gguf-q4km,Hypertension-Screening_CPG.md,True,True,True,False
