file,library,model,trial,ablation,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,gpt-5.4-mini,2,full,False,4.0335166454315186,"; LDL-C exclusion threshold mismatch: CPG excludes patients with LDL-C **>= 190 mg/dL**, but ELM uses **> 190 mg/dL**, which fails to exclude patients with exactly 190 mg/dL.; Smoking status value set is not specified correctly: ELM uses a placeholder value set **""?""** for `MostRecentSmokingStatus` / `MostRecentValidSmokingStatus` instead of a defined smoking status value set, so the smoking risk-factor logic cannot be verified against the CPG.; CVD risk assessment value set is not specified correctly: ELM uses a placeholder value set **""?""** for `MostRecentCVDRiskAssessment` / `MostRecentValidCVDRiskAssessment` instead of a defined validated 10-year CVD risk calculator assessment value set, so the required risk-calculation logic is incomplete.; Dyslipidemia logic is incomplete relative to CPG: the CPG includes **elevated total cholesterol** as a risk factor, but ELM only checks **LDL > 130 mg/dL** and **HDL < 40 mg/dL**.",,openai,USPSTF_Statin_Use_CPG.md,True,True,False,True
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,gpt-5.4-mini,2,full,True,0.7639122009277344,,,openai,Condition_Medication_Count_CPG.md,True,True,True,True
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,gpt-5.4-mini,2,full,False,1.8067786693572998,"The ELM implementation does not specify the required value set for ""Reason for not performing Chlamydia Screening"" (listed as TBD), so the documented-refusal exclusion criterion cannot be verified against the CPG requirements.",,openai,Chlamydia_Screening_CPG.md,True,True,False,True
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,gpt-5.4-mini,2,full,True,3.189984083175659,,,openai,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,True,True
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,gpt-5.4-mini,2,full,True,0.8336620330810547,,,openai,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,gpt-5.4-mini,2,full,True,1.0181989669799805,,,openai,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,gpt-5.4-mini,2,full,True,1.0467238426208496,,,openai,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Depression_screening.json,DepressionScreening_CDS,gpt-5.4-mini,2,full,False,1.7735483646392822,"ELM is missing the required qualifying encounter criterion from the CPG inclusion criteria (Encounter to Screen for Depression value set `2.16.840.1.113883.3.600.1916`) in the decision logic. The CPG requires age >= 12 **AND** a qualifying encounter during the measurement period **AND** no active bipolar diagnosis **AND** no active depression diagnosis **AND** no recent depression screening; the ELM only checks age, diagnoses, and recent screening.",,openai,Depression_screening_CPG.md,True,True,False,True
Osteoporosis screening.json,Osteoporosis_Screening_CDS,gpt-5.4-mini,2,full,False,2.0409765243530273,"The ELM logic for **Has Osteoporotic Fracture** does not match the CPG: it checks for any Condition in the osteoporotic fracture value set with a non-null clinicalStatus, rather than explicitly identifying a documented history/diagnosis of osteoporotic fracture as required.",,openai,Osteoporosis-Screening_CPG.md,True,True,False,True
Hypertension-Screening.json,Hypertension-Screening,gpt-5.4-mini,2,full,False,1.3586955070495605,"Age threshold mismatch: CPG requires age >= 18 years, but ELM uses age >= 25 years. Time interval mismatch: CPG requires no blood pressure screening encounter within the past 12 months, but ELM uses a 6-month lookback.",,openai,Hypertension-Screening_CPG.md,True,True,True,False
Statin-Therapy-for-CVD-Prevention.json,Statin-Therapy-for-CVD-Prevention,gpt-5.4-mini,2,full,False,1.0277154445648193,"Age upper bound mismatch: CPG requires age <= 85 years, but ELM implementation uses age <= 80 years.",,openai,Statin-Therapy-for-CVD-Prevention_CPG.md,True,True,True,False
Type-2-Diabetes-Diagnosis.json,Type-2-Diabetes-Diagnosis,gpt-5.4-mini,2,full,False,1.1372690200805664,"[HbA1c threshold mismatch: ELM requires most recent HbA1c >= 9 g%, but CPG requires most recent HbA1c >= 6.5%]",,openai,Type-2-Diabetes-Diagnosis_CPG.md,True,True,True,False
Cervical-Cancer-Screening.json,Cervical_Cancer_Screening_CDS,gpt-5.4-mini,2,full,False,1.5905985832214355,"[ELM Has Recent Pap Smear only checks for an Observation with a Pap Test issued in the past 3 years; it does not verify that a result is present, which is required by the CPG. The logical exclusion criterion in the CPG is “Pap Test performed within past 3 years with a result present,” but the implementation uses only date/issued timing.]",,openai,Cervical-Cancer-Screening_CPG.md,True,True,False,True
Lung-Cancer-Screening.json,Lung_Cancer_Screening_CDS,gpt-5.4-mini,2,full,False,1.917752981185913,"Smoking history logic does not match CPG: the ELM only checks for a Tobacco User Condition with clinicalStatus = active, but the CPG requires active smoker or former smoker with at least 20 pack-years and quit within the past 15 years. Recent LDCT logic also differs from the CPG: the ELM checks an Observation with issued date within 1 year, while the CPG requires a low-dose CT scan performed within the past 1 year.",,openai,Lung-Cancer-Screening_CPG.md,True,True,False,True
