file,library,model,trial,ablation,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,qwen3-32b,5,no_simplify,True,3.560628652572632,,,groq,USPSTF_Statin_Use_CPG.md,True,True,True,True
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,qwen3-32b,5,no_simplify,True,1.1931262016296387,,,groq,Condition_Medication_Count_CPG.md,True,True,True,True
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,qwen3-32b,5,no_simplify,False,2.2255759239196777,"[""No Screening"" condition incorrectly uses 'Not Exists' for documented reason; should use 'Exists' to align with CPG requirement that documented reason for not screening excludes the need for screening""]",,groq,Chlamydia_Screening_CPG.md,True,True,False,True
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,qwen3-32b,5,no_simplify,True,1.5645389556884766,,,groq,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,True,True
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,qwen3-32b,5,no_simplify,True,1.243201732635498,,,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,qwen3-32b,5,no_simplify,True,1.5904228687286377,,,groq,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,qwen3-32b,5,no_simplify,True,1.7753584384918213,,,groq,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Depression_screening.json,DepressionScreening_CDS,qwen3-32b,5,no_simplify,False,2.0399584770202637,"[The ELM implementation is missing the inclusion criterion for a ""Qualifying encounter during measurement period"" (value set 2.16.840.1.113883.3.600.1916). The decision logic in the ELM only checks age, exclusion diagnoses, and recent screening, but does not verify the presence of a qualifying encounter as required by the CPG.]",,groq,Depression_screening_CPG.md,True,True,False,True
Osteoporosis screening.json,Osteoporosis_Screening_CDS,qwen3-32b,5,no_simplify,True,1.6893253326416016,,,groq,Osteoporosis-Screening_CPG.md,True,True,True,True
Hypertension-Screening.json,Hypertension-Screening,qwen3-32b,5,no_simplify,False,1.5041100978851318,[Minimum Age check uses 25 years instead of 18 years as required by CPG; EncounterLookBack interval uses 6 months instead of 12 months specified in CPG requirements],,groq,Hypertension-Screening_CPG.md,True,True,True,False
Statin-Therapy-for-CVD-Prevention.json,Statin-Therapy-for-CVD-Prevention,qwen3-32b,5,no_simplify,False,1.6273202896118164,"[""Age range upper limit in ELM is 80 years instead of 85 years as specified in CPG""]",,groq,Statin-Therapy-for-CVD-Prevention_CPG.md,True,True,True,False
Type-2-Diabetes-Diagnosis.json,Type-2-Diabetes-Diagnosis,qwen3-32b,5,no_simplify,False,1.5188546180725098,[The HbA1c Laboratory Test value in ELM uses 9 g% instead of the required 6.5% specified in the CPG. This numeric value mismatch will cause incorrect eligibility determination for the diabetes diagnosis criteria.],,groq,Type-2-Diabetes-Diagnosis_CPG.md,True,True,True,False
