file,library,model,trial,ablation,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,gpt-oss-120b,3,no_simplify,False,1.6419768333435059,[,,groq,USPSTF_Statin_Use_CPG.md,True,True,False,True
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,gpt-oss-120b,3,no_simplify,True,0.9006152153015137,,,groq,Condition_Medication_Count_CPG.md,True,True,True,True
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,gpt-oss-120b,3,no_simplify,True,1.488839864730835,,,groq,Chlamydia_Screening_CPG.md,True,True,True,True
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,gpt-oss-120b,3,no_simplify,False,2.6921658515930176,"The **Errors** definition does not exactly follow the CPG. According to the guideline, an error list should be returned **only when** the patient does **not** meet the inclusion criteria (i.e., screening is not needed) and must contain the single message:",,groq,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,False,True
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,gpt-oss-120b,3,no_simplify,False,1.3223168849945068,"[The ELM defines the “Mammogram” condition as `IsNull( ProcedureLookBack(...) )`. In CQL/ELM a retrieve that finds no matching procedures returns an empty list, not a null value, so `IsNull` will be false even when the patient has had no mammogram in the past year. The CPG requires “no mammogram in the past 1 year”, which should be implemented by checking that the returned list is empty (e.g., `Empty(ProcedureLookBack(...))` or `Count(ProcedureLookBack(...)) = 0`). This logical mismatch means the decision logic does not correctly implement the exclusion criterion. All numeric values (age 40, look‑back 1 year) are correct, but the logical implementation of the “no recent mammogram” rule is incorrect.]",,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,False,True
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,gpt-oss-120b,3,no_simplify,True,1.5942068099975586,,,groq,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,gpt-oss-120b,3,no_simplify,True,0.8834061622619629,,,groq,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Depression_screening.json,DepressionScreening_CDS,gpt-oss-120b,3,no_simplify,False,1.1322247982025146,"The ELM implementation omits the required “Encounter to Screen for Depression” inclusion criterion. The CPG specifies that a qualifying encounter during the measurement period (using value set 2.16.840.1.113883.3.600.1916) must be present, but the ELM contains no retrieve or logical check for an Encounter resource, nor any reference to that value set. All other numeric values (age ≥ 12, 1‑year interval) and logical operators correctly reflect the CPG, but the missing encounter check makes the implementation non‑conformant.",,groq,Depression_screening_CPG.md,True,True,False,True
Osteoporosis screening.json,Osteoporosis_Screening_CDS,gpt-oss-120b,3,no_simplify,False,1.6426234245300293,"; The CPG specifies that female sex should be determined using the “Female Administrative Sex” value set (`2.16.840.1.113883.3.560.100.2`). The ELM implementation checks the Patient.gender string against the literal `""female""` instead of referencing the required value set. This does not satisfy the explicit value‑set‑based requirement.",,groq,Osteoporosis-Screening_CPG.md,True,True,False,True
Hypertension-Screening.json,Hypertension-Screening,gpt-oss-120b,3,no_simplify,False,0.8988008499145508,"; **Minimum Age**: CPG requires age ≥ 18 years, but the ELM uses a literal value of **25** years.; **Encounter Look‑Back Interval**: CPG specifies “within the past **12 months** (1 year)”, yet the ELM’s `Encounter to Screen for Blood Pressure` expression uses a look‑back quantity of **6 months**.",,groq,Hypertension-Screening_CPG.md,True,True,True,False
