file,library,model,trial,ablation,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,gpt-5.4-mini,4,no_cpg_no_simplify,True,1.971238613128662,,,openai,USPSTF_Statin_Use_CPG.md,True,True,True,True
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,gpt-5.4-mini,4,no_cpg_no_simplify,True,1.5014116764068604,,,openai,Condition_Medication_Count_CPG.md,True,True,True,True
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,gpt-5.4-mini,4,no_cpg_no_simplify,True,1.502812385559082,,,openai,Chlamydia_Screening_CPG.md,True,True,True,True
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,gpt-5.4-mini,4,no_cpg_no_simplify,True,1.3737084865570068,,,openai,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,True,True
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,gpt-5.4-mini,4,no_cpg_no_simplify,True,3.448817014694214,,,openai,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,gpt-5.4-mini,4,no_cpg_no_simplify,False,2.621925115585327,"[Colonoscopy screening lookback is clinically incorrect: the ELM uses a 1 month interval and requires zero colonoscopy procedures in that month, but colorectal cancer screening colonoscopy should generally use a much longer interval (typically 10 years for routine screening) or an age/screening-history-based due date; age threshold of 50 may also be outdated depending on the guideline, but the clear mismatch is the 1 month lookback.]",,openai,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,False,True
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,gpt-5.4-mini,4,no_cpg_no_simplify,False,2.314131259918213,"[The screening lookback interval of 1 month is not clinically reasonable for prostate cancer screening; a much longer interval (typically years, depending on the guideline and test type) would be expected. Also, including prostate biopsy in the screening procedure value set is clinically questionable, since biopsy is generally diagnostic rather than a screening test.]",,openai,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,False,True
Depression_screening.json,DepressionScreening_CDS,gpt-5.4-mini,4,no_cpg_no_simplify,False,2.0283069610595703,"[Rationale states ""general adult population (age 12+)"" which is clinically incorrect; USPSTF depression screening applies to adolescents ages 12–18 and adults, not “adult population age 12+”. The recommendation text also implies one combined tool selection, but clinically PHQ-9 is for adults and PHQ-A is for adolescents, so age-specific wording should be explicit.]",,openai,Depression_screening_CPG.md,True,True,False,True
Osteoporosis screening.json,Osteoporosis_Screening_CDS,gpt-5.4-mini,4,no_cpg_no_simplify,True,1.169844388961792,,,openai,Osteoporosis-Screening_CPG.md,True,True,True,True
Hypertension-Screening.json,Hypertension-Screening,gpt-5.4-mini,4,no_cpg_no_simplify,False,2.248871326446533,"Minimum age is set to 25 years, which is not clinically aligned with common hypertension screening guidance for adults starting at 18 years; the age threshold appears too restrictive.",,openai,Hypertension-Screening_CPG.md,True,True,True,False
Statin-Therapy-for-CVD-Prevention.json,Statin-Therapy-for-CVD-Prevention,gpt-5.4-mini,4,no_cpg_no_simplify,False,1.542365550994873,"[Age range 30-80 is not clinically aligned with typical statin primary prevention criteria; LDL threshold of ≥190 mg/dL is a recognized high-risk cutoff, but the age window is mismatched (usually adults 20-75 or 40-75 depending on the guideline/patient group).]",,openai,Statin-Therapy-for-CVD-Prevention_CPG.md,True,True,True,False
Type-2-Diabetes-Diagnosis.json,Type-2-Diabetes-Diagnosis,gpt-5.4-mini,4,no_cpg_no_simplify,False,2.2005436420440674,"[HbA1c threshold is clinically inconsistent with diabetes diagnosis: the ELM checks for the most recent HbA1c observation being >= 9 g% (≈9%), but diabetes diagnosis is typically indicated at HbA1c >= 6.5% (or equivalent mmol/mol). The current threshold would miss many patients with diabetes and instead reflects poor glycemic control rather than diagnostic criteria.]",,openai,Type-2-Diabetes-Diagnosis_CPG.md,True,True,True,False
