file,library,model,trial,ablation,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,qwen3-32b,4,no_cpg_no_simplify,True,3.7091422080993652,,,groq,USPSTF_Statin_Use_CPG.md,True,True,True,True
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,qwen3-32b,4,no_cpg_no_simplify,True,1.3444690704345703,,,groq,Condition_Medication_Count_CPG.md,True,True,True,True
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,qwen3-32b,4,no_cpg_no_simplify,True,2.040848731994629,,,groq,Chlamydia_Screening_CPG.md,True,True,True,True
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,qwen3-32b,4,no_cpg_no_simplify,True,1.9090428352355957,,,groq,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,True,True
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,qwen3-32b,4,no_cpg_no_simplify,True,3.336263656616211,,,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,qwen3-32b,4,no_cpg_no_simplify,False,2.9801323413848877,"The ""ProcedureLookBack"" function uses a LookBack interval of 1 month for colonoscopy screening, which is not clinically reasonable. Colonoscopies for average-risk patients are recommended every 10 years, not monthly. This would lead to over-screening and incorrect eligibility determination. The LookBack parameter should be set to 10 years (e.g., 10 ""year"" units) to align with standard guidelines.",,groq,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,False,True
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,qwen3-32b,4,no_cpg_no_simplify,False,1.9562854766845703,"[""The 'ProcedureLookBack' function uses a 1-month look-back interval for prostate cancer screening procedures. This is clinically unreasonable as standard guidelines (e.g., USPSTF) recommend screening intervals of 1-2 years for men aged 55-69 after shared decision-making. A 1-month interval would likely trigger premature or redundant recommendations.""]",,groq,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,False,True
Depression_screening.json,DepressionScreening_CDS,qwen3-32b,4,no_cpg_no_simplify,True,3.5787150859832764,,,groq,Depression_screening_CPG.md,True,True,True,True
Osteoporosis screening.json,Osteoporosis_Screening_CDS,qwen3-32b,4,no_cpg_no_simplify,True,1.158888578414917,,,groq,Osteoporosis-Screening_CPG.md,True,True,True,True
Hypertension-Screening.json,Hypertension-Screening,qwen3-32b,4,no_cpg_no_simplify,True,2.867234468460083,,,groq,Hypertension-Screening_CPG.md,True,True,False,False
