file,library,model,trial,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,gpt-5.4-mini,2,False,3.2705013751983643,[,,openai,USPSTF_Statin_Use_CPG.md,True,True,False,True
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,gpt-5.4-mini,2,True,1.0106878280639648,,,openai,Condition_Medication_Count_CPG.md,True,True,True,True
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,gpt-5.4-mini,2,False,2.3665289878845215,"[Recommendation output does not explicitly specify SNOMED 442487003 (""Screening for Chlamydia trachomatis (procedure)"") as required; the ELM only states `{type=[Code], status=proposed}`. Reason for not performing Chlamydia Screening value set is listed as `TBD`, so the required exclusion criterion cannot be verified against the CPG.]",,openai,Chlamydia_Screening_CPG.md,True,True,False,True
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,gpt-5.4-mini,2,False,3.4311041831970215,"ELM includes an extra alternate Errors branch for the case where `MeetsInclusionCriteria` is true (`""Unable to generate weight screening recommendation...""`), which is not specified in the CPG. The CPG only defines the error message for `InPopulation = false` and the recommendation for `InPopulation = true`.",,openai,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,False,True
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,gpt-5.4-mini,2,True,1.5035812854766846,,,openai,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,gpt-5.4-mini,2,True,1.2253413200378418,,,openai,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,gpt-5.4-mini,2,True,0.936211109161377,,,openai,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Depression_screening.json,DepressionScreening_CDS,gpt-5.4-mini,2,False,3.3622710704803467,"[Missing qualifying encounter criterion: the CPG requires a qualifying encounter during the measurement period from the ""Encounter to Screen for Depression"" value set (2.16.840.1.113883.3.600.1916), but the ELM implementation does not include any encounter-based inclusion logic or reference this value set.]",,openai,Depression_screening_CPG.md,True,True,False,True
Osteoporosis screening.json,Osteoporosis_Screening_CDS,gpt-5.4-mini,2,False,2.5205039978027344,"Has Recent DEXA Scan does not implement the CPG exactly: the CPG requires a DEXA scan performed within the past 2 years **with a result present**, but the ELM only checks whether an Observation was issued in the last 2 years and does not verify that a result is present.",,openai,Osteoporosis-Screening_CPG.md,True,True,False,True
Hypertension-Screening.json,Hypertension-Screening,gpt-5.4-mini,2,False,1.4507715702056885,"Age threshold mismatch: ELM uses minimum age 25 years, but CPG requires 18 years or older. Time interval mismatch: ELM uses a 6-month lookback for blood pressure screening encounters, but CPG requires a 12-month (1 year) lookback. The logical exclusion criterion therefore does not match the CPG screening window.",,openai,Hypertension-Screening_CPG.md,True,True,True,False
