file,library,model,trial,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,gpt-oss-20b,5,True,0.6742398738861084,,,groq,USPSTF_Statin_Use_CPG.md,True,True,True,True
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,gpt-oss-20b,5,True,0.13895702362060547,,,groq,Condition_Medication_Count_CPG.md,True,True,True,True
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,gpt-oss-20b,5,False,0.5537159442901611,Sexual activity requirement missing in ELM; Value set for reason for not performing screening is TBD (not defined).,,groq,Chlamydia_Screening_CPG.md,True,True,False,True
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,gpt-oss-20b,5,True,0.172684907913208,,,groq,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,True,True
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,gpt-oss-20b,5,True,0.12773752212524414,,,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,gpt-oss-20b,5,True,0.1448533535003662,,,groq,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,gpt-oss-20b,5,True,0.2278149127960205,,,groq,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Depression_screening.json,DepressionScreening_CDS,gpt-oss-20b,5,True,0.3412923812866211,,,groq,Depression_screening_CPG.md,True,True,True,True
Osteoporosis screening.json,Osteoporosis_Screening_CDS,gpt-oss-20b,5,True,0.25719714164733887,,,groq,Osteoporosis-Screening_CPG.md,True,True,True,True
Hypertension-Screening.json,Hypertension-Screening,gpt-oss-20b,5,False,0.28615880012512207,"Age threshold mismatch (ELM: 25, CPG: 18); time interval mismatch (ELM: 6 months, CPG: 12 months)",,groq,Hypertension-Screening_CPG.md,True,True,True,False
Statin-Therapy-for-CVD-Prevention.json,Statin-Therapy-for-CVD-Prevention,gpt-oss-20b,5,False,0.4144439697265625,"Age threshold mismatch (ELM: Age <= 80 years, CPG: Age <= 85 years)",,groq,Statin-Therapy-for-CVD-Prevention_CPG.md,True,True,True,False
Type-2-Diabetes-Diagnosis.json,Type-2-Diabetes-Diagnosis,gpt-oss-20b,5,False,0.5900111198425293,"Value threshold mismatch (ELM: 9 g% for HbA1c, CPG: ≥ 6.5%); Time interval mismatch (ELM incorrectly lists “9 g%” under lookback periods instead of a time interval).",,groq,Type-2-Diabetes-Diagnosis_CPG.md,True,True,True,False
Cervical-Cancer-Screening.json,Cervical_Cancer_Screening_CDS,gpt-oss-20b,5,True,0.35522890090942383,,,groq,Cervical-Cancer-Screening_CPG.md,True,True,True,True
Lung-Cancer-Screening.json,Lung_Cancer_Screening_CDS,gpt-oss-20b,5,True,0.15517854690551758,,,groq,Lung-Cancer-Screening_CPG.md,True,True,True,True
AAA-Screening.json,AAA_Screening_CDS,gpt-oss-20b,5,True,0.2568836212158203,,,groq,AAA-Screening_CPG.md,True,True,True,True
Alcohol-Misuse-Screening.json,Alcohol_Misuse_Screening_CDS,gpt-oss-20b,5,True,0.15914368629455566,,,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,True
Falls-Prevention-Screening.json,Falls_Prevention_Screening_CDS,gpt-oss-20b,5,True,0.3836817741394043,,,groq,Falls-Prevention-Screening_CPG.md,True,True,True,True
Tobacco-Use-Screening.json,Tobacco_Use_Screening_CDS,gpt-oss-20b,5,True,0.16787505149841309,,,groq,Tobacco-Use-Screening_CPG.md,True,True,True,True
Colorectal-Cancer-Average-Risk-Screening.json,Colorectal_Cancer_AverageRisk_Screening_CDS,gpt-oss-20b,5,False,0.4389665126800537,"Age threshold mismatch (ELM: 60, CPG: 45); Time interval mismatch (ELM: 2 years, CPG: 1 year)",,groq,Colorectal-Cancer-Average-Risk-Screening_CPG.md,True,True,True,False
Anxiety-Screening.json,Anxiety_Screening_CDS,gpt-oss-20b,5,False,0.4015505313873291,"Time interval mismatch (ELM: 6 months, CPG: 1 year)",,groq,Anxiety-Screening_CPG.md,True,True,True,False
HIV-Screening.json,HIV_Screening_CDS,gpt-oss-20b,5,False,0.41632866859436035,"Age threshold mismatch – ELM requires patients to be at least 30 years old, whereas the CPG requires patients aged 15 to 65 years (both lower and upper bounds).",,groq,HIV-Screening_CPG.md,True,True,True,False
Prediabetes-Obesity-Screening.json,Prediabetes_Obesity_Screening_CDS,gpt-oss-20b,5,False,0.49775266647338867,"BMI threshold mismatch (ELM: 35 kg/m², CPG: 25 kg/m²); time interval mismatch (ELM: 1 year lookback for glucose/HbA1c test, CPG: 3 years)",,groq,Prediabetes-Obesity-Screening_CPG.md,True,True,True,False
Cervical-Cancer-Screening-WrongAge.json,Cervical_Cancer_Screening_CDS,gpt-oss-20b,5,False,0.27335476875305176,"Age threshold mismatch (ELM: 30 years, CPG: 21 years)",,groq,Cervical-Cancer-Screening_CPG.md,True,True,True,False
Depression-Screening-WrongLookback.json,DepressionScreening_CDS,gpt-oss-20b,5,False,0.48449254035949707,"Time interval mismatch (ELM: 3 months, CPG: 1 year)",,groq,Depression_screening_CPG.md,True,True,True,False
Falls-Prevention-WrongAge.json,Falls_Prevention_Screening_CDS,gpt-oss-20b,5,False,0.22452306747436523,"Age threshold mismatch (ELM: 75 years, CPG: 65 years)",,groq,Falls-Prevention-Screening_CPG.md,True,True,True,False
Alcohol-Misuse-WrongAge.json,Alcohol_Misuse_Screening_CDS,gpt-oss-20b,5,False,0.3204019069671631,"Age threshold mismatch (ELM: 25 years, CPG: 18 years)",,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,False
Osteoporosis-WrongLookback.json,Osteoporosis_Screening_CDS,gpt-oss-20b,5,False,0.5150086879730225,"Time interval mismatch (ELM: 6 months, CPG: 2 years)",,groq,Osteoporosis-Screening_CPG.md,True,True,True,False
AAA-Screening-WrongAge.json,AAA_Screening_CDS,gpt-oss-20b,5,False,0.317157506942749,"Age threshold mismatch (ELM: 55, CPG: 65)",,groq,AAA-Screening_CPG.md,True,True,True,False
Breast-Cancer-WrongOperator.json,Breast-Cancer-Screening-OpenEMR,gpt-oss-20b,5,True,0.12739276885986328,,,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,False,False
